scorer,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData,PrismData
bodyparts,body-coxa front L,body-coxa front L,coxa-femur front L,coxa-femur front L,femur-tibia front L,femur-tibia front L,tibia-tarsus front L,tibia-tarsus front L,tarsus tip front L,tarsus tip front L,body-coxa front R,body-coxa front R,coxa-femur front R,coxa-femur front R,femur-tibia front R,femur-tibia front R,tibia-tarsus front R,tibia-tarsus front R,tarsus tip front R,tarsus tip front R,body-coxa mid L,body-coxa mid L,coxa-femur mid L,coxa-femur mid L,femur-tibia mid L,femur-tibia mid L,tibia-tarsus mid L,tibia-tarsus mid L,tarsus tip mid L,tarsus tip mid L,body-coxa mid R,body-coxa mid R,coxa-femur mid R,coxa-femur mid R,femur-tibia mid R,femur-tibia mid R,tibia-tarsus mid R,tibia-tarsus mid R,tarsus tip mid R,tarsus tip mid R,body-coxa back L,body-coxa back L,coxa-femur back L,coxa-femur back L,femur-tibia back L,femur-tibia back L,tibia-tarsus back L,tibia-tarsus back L,tarsus tip back L,tarsus tip back L,body-coxa back R,body-coxa back R,coxa-femur back R,coxa-femur back R,femur-tibia back R,femur-tibia back R,tibia-tarsus back R,tibia-tarsus back R,tarsus tip back R,tarsus tip back R
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data/top_video_191125_PR_Fly1_002_prism/img0111.png,219.83510748625872,239.20961672370623,232.22084314858444,227.47576188571344,200.93056358060363,211.83062210172307,174.8553306072863,202.05240973672903,129.8755537283139,170.76213016874823,219.83510748625872,254.2028756833637,227.65767737825388,263.3292072240248,177.46285390461804,293.9676059676726,143.5650510393055,283.5375127783457,86.19953849800737,299.1826525623361,255.0366720002371,241.16525919670505,265.46676518956406,229.43140435871226,284.37130909521915,196.83736314206556,270.02993095989456,171.4140109930812,281.11190497355443,99.70712031645854,253.0810295272383,273.7593004133517,264.8148843652311,278.3224661836822,275.89685837889095,319.39095811665703,256.9923144732359,325.90976635998635,254.38479117590418,400.87606115827367,273.9412159058922,248.9878290887002,285.675070743885,244.4246633183697,331.3067284471903,202.70429056106195,370.41957790716634,200.09676726373021,447.99339600278535,166.85084522275065,275.89685837889095,261.373564751026,286.9788323925508,263.9810880483577,294.14952146021307,317.4353156436582,344.34434493384896,326.5616471843193,411.4880698401411,378.712113130954
labeled-data/top_video_191125_PR_Fly1_002_prism/img0373.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/top_video_191125_PR_Fly1_002_prism/img0459.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/top_video_191125_PR_Fly1_002_prism/img0484.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/top_video_191125_PR_Fly1_002_prism/img0585.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/top_video_191125_PR_Fly1_002_prism/img0999.png,224.39827325658922,271.8036579403529,238.73965139191375,270.49989629168704,198.9749211076048,232.69080848037692,172.24780730995457,245.07654414270263,113.57853311999054,230.7351660073781,223.09451160792338,284.84127442701157,228.30955820258686,292.6638443190068,191.15235121560966,320.69471976532293,150.73574010696774,321.99848141398877,94.02210839000259,350.0293568603049,261.5554802435664,267.8923729943553,269.37805013556164,256.8103989806954,270.02993095989456,209.22309880439133,247.8659829325748,186.40726995273866,226.35391572958804,108.8334518571196,264.16300354089816,291.3600826703409,271.9855734328934,299.834533386669,283.0675474465532,352.6368801576366,279.15626250055567,376.1045898336222,290.23823651421554,436.0776256722521,281.76378579788735,265.28484969702356,290.89011733854846,258.76604145369424,315.009707838867,214.43814539905475,349.55939152851244,202.70429056106195,408.2286657184764,138.8199697764345,285.675070743885,288.75255937300915,298.0608064062107,295.27136761633847,322.83227773086213,340.2511444953109,346.2999874068477,333.08045542764864,419.3106397321363,374.1489473606234
labeled-data/top_video_191125_PR_Fly1_002_prism/img1106.png,311.75030371720226,280.27810865668107,318.9209927848646,289.40444019734207,,,367.81205460983455,308.30898410299716,415.39935478613876,333.73233625198156,305.88337629820586,254.85475650769666,,,339.1292983391855,218.34943034505238,346.95186823118075,198.79300561506437,381.5015519208262,151.20570543876022,281.11190497355443,274.4111812376847,276.5487392032239,286.14503607567747,277.8525008518897,340.2511444953109,268.7261693112287,356.54816510363423,254.38479117590418,427.6031749559239,277.8525008518897,260.0698031023601,270.02993095989456,248.9878290887002,256.9923144732359,209.22309880439133,255.68855282457002,194.8817206690668,220.48698831059164,124.47859164110997,264.8148843652311,279.6262278323481,255.0366720002371,287.4487977243433,245.25845963524313,338.94738284664504,216.57570336459406,353.9406418063025,170.29216483695575,419.78060506392876,260.9035994192335,258.76604145369424,245.91034045957605,252.24723321036493,210.7087759455976,216.39378787205357,166.38087989095817,218.34943034505238,82.94013437634271,190.97043572306916
labeled-data/top_video_191125_PR_Fly1_002_prism/img1417.png,327.3954435011927,198.79300561506437,322.83227773086213,210.52686045305717,348.9075107041795,222.26071529104996,341.7368216365173,205.96369468272667,378.2421477991615,205.96369468272667,325.4398010281939,170.1102493444153,316.96535031186573,160.33203697942133,367.1601737855016,121.87106834377823,395.1910492318178,121.21918751944531,443.4302302324549,78.19505311347172,288.9344748655496,204.65993303406077,285.675070743885,216.39378787205357,290.89011733854846,265.28484969702356,322.83227773086213,265.9367305213565,365.20453131250287,314.17591152199356,275.89685837889095,174.0215342904129,267.4224076625628,169.4583685200824,243.3028171622443,138.16808895210158,264.16300354089816,135.56056565476985,247.2141021082419,67.11307909981184,265.46676518956406,207.2674563313925,253.73291035157126,220.30507281805114,225.05015408092214,279.6262278323481,205.4937293509342,281.5818703053469,158.55830999896295,348.725595211639,258.9479569462347,184.45162747973984,244.60657881091015,177.2809384120776,210.0568951212647,150.5538246144273,191.15235121560966,162.2876794524201,114.23041394432352,134.90868483043693
labeled-data/top_video_191125_PR_Fly1_002_prism/img1561.png,327.3954435011927,320.69471976532293,312.4021845415353,318.73907729232405,352.81879565017715,372.8451857119576,373.67898202883094,387.83844467161504,410.1843081914753,434.1219831992533,338.47741751485256,304.3976991569996,331.3067284471903,293.9676059676726,395.1910492318178,282.88563195401275,439.51894528645727,302.44205668400076,502.7513852467518,291.3600826703409,288.28259404121667,305.0495799813325,270.6818117842275,310.264626575996,230.26520067558562,352.6368801576366,215.27194171592816,393.05349126627846,186.5891854452791,434.1219831992533,298.7126872305436,280.27810865668107,294.801402284546,263.9810880483577,301.3202105278754,218.34943034505238,339.1292983391855,216.39378787205357,388.02036016415553,164.89520274975183,260.9035994192335,290.70820184600797,249.82162540557363,294.61948679200555,210.0568951212647,311.5683882246618,188.54482791827792,322.6503622383217,118.1416988903211,353.9406418063025,267.4224076625628,262.6773263996918,264.16300354089816,253.55099485903077,242.6509363379114,196.83736314206556,195.71551698594016,159.02827533075543,155.2989058772983,83.41009970813519
labeled-data/top_video_191125_PR_Fly1_002_prism/img1578.png,317.61723113619865,324.6060047113205,303.9277338252071,321.99848141398877,337.1736558661867,370.88954323895877,345.6481065825148,384.5790405499504,366.5082929611687,432.1663407262545,330.0029667985245,308.96086492733014,330.0029667985245,298.5307717380032,388.02036016415553,293.3157251433397,410.8361890158082,317.4353156436582,466.24605908410757,327.21352800865225,278.50438167622275,310.264626575996,273.2893350815592,318.08719646799113,247.2141021082419,358.503807576633,276.5487392032239,373.4970665362905,278.50438167622275,434.7738640235862,292.1938789872143,294.61948679200555,293.49764063588015,289.40444019734207,291.5419981628814,230.7351660073781,316.96535031186573,229.43140435871226,346.95186823118075,164.2433219254189,260.2517185949006,299.834533386669,250.47350622990655,304.3976991569996,195.06363616160723,318.73907729232405,154.64702505296538,329.169170481651,75.1175644843475,355.8962842793013,270.02993095989456,282.23375112967983,266.118646013897,271.8036579403529,268.0742884868958,216.39378787205357,229.6133198512527,196.18548231773264,187.89294709394494,121.21918751944531
labeled-data/top_video_191125_PR_Fly1_002_prism/img1586.png,297.4089255818778,173.36965346607997,309.1427804198706,179.23658088507636,341.08494081218436,139.47185060076743,344.9962257581819,116.65602174911476,384.7609560424908,63.85367497814718,281.76378579788735,175.32529593907879,275.89685837889095,179.23658088507636,239.39153221624673,153.16134791175904,258.9479569462347,131.64928070877227,238.73965139191375,71.02436404580948,301.97209135220834,221.60883446671704,315.6615886631999,215.74190704772064,345.6481065825148,233.34268930470984,368.46393543416747,210.52686045305717,446.6896343541195,204.00805220972785,273.9412159058922,217.04566869638649,261.5554802435664,208.57121798005835,219.18322666192574,219.65319199371822,200.93056358060363,185.10350830407276,130.5274345526468,160.33203697942133,290.23823651421554,239.20961672370623,300.01644887920946,244.4246633183697,338.47741751485256,284.84127442701157,333.2623709201891,323.3022430626546,359.33760389350647,403.4835844556054,271.33369260856045,233.34268930470984,258.29607612190176,236.6020934263745,217.22758418892698,248.9878290887002,202.88620605360245,286.7969169000104,143.5650510393055,348.725595211639
labeled-data/top_video_191125_PR_Fly1_002_prism/img1636.png,242.6509363379114,174.67341511474586,257.64419529756884,175.32529593907879,251.12538705423952,137.51620812776866,,,267.4224076625628,57.334866734817865,228.30955820258686,184.45162747973984,224.39827325658922,192.92607819606798,169.64028401262283,176.62905758774463,168.9884031882899,141.42749307376624,122.70486466065165,102.31464361379022,263.51112271656524,209.22309880439133,277.2006200275568,204.00805220972785,330.0029667985245,187.05915077707158,346.2999874068477,160.98391780375425,410.8361890158082,126.43423411410879,251.12538705423952,218.34943034505238,240.04341304057965,224.8682385883817,214.62006089159524,265.28484969702356,212.0125375942635,230.7351660073781,141.60940856630668,256.1585181563625,277.2006200275568,226.82388106138052,289.5863556898826,227.47576188571344,371.07145873149926,254.85475650769666,379.54590944782734,270.49989629168704,454.51220424611466,310.264626575996,261.5554802435664,235.29833177770865,256.34043364890294,246.38030579136853,228.96143902691978,295.92324844067144,257.64419529756884,318.08719646799113,258.29607612190176,402.17982280693957
